WeatherDelay,AWND,PCRP,SNOW,AVGT,CMPND,,,,,,,,,,,,
39,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
0,4.7,0,0,23.2,0,,,,,,,,,,,,
0,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
91,3.7,3,0,25.4,281.94,,,,,,,,,,,,
207,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
36,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
0,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,4.5,0,0,16.6,0,,,,,,,,,,,,
67,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
55,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
49,2.1,2,0,27.4,115.08,,,,,,,,,,,,
0,2.6,0,0,16.3,0,,,,,,,,,,,,
0,2.9,0,0,11.1,0,,,,,,,,,,,,
42,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
0,2.5,0,0,6.7,0,,,,,,,,,,,,
0,2.9,0,0,30.3,0,,,,,,,,,,,,
32,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,2.6,0,0,31.4,0,,,,,,,,,,,,
258,8,4.1,0,27.2,892.16,,,,,,,,,,,,
32,3.4,3,0,28,285.6,,,,,,,,,,,,
53,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
56,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,3,0,0,26.9,0,,,,,,,,,,,,
215,2.6,0,0,31.4,0,,,,,,,,,,,,
0,3.2,0,0,26.2,0,,,,,,,,,,,,
39,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,4.6,0.8,0,25.4,93.472,,,,,,,,,,,,
162,2.9,0,0,30.1,0,,,,,,,,,,,,
55,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
46,2.7,30.7,0,18.1,1500.309,,,,,,,,,,,,
0,3.3,0,0,4.2,0,,,,,,,,,,,,
142,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
106,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
41,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
69,5.6,0.3,0,7.8,13.104,,,,,,,,,,,,
77,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
0,2.1,0,0,27.2,0,,,,,,,,,,,,
75,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
0,3.3,19.8,0,6.7,437.778,,,,,,,,,,,,
0,5.4,0,0,30.4,0,,,,,,,,,,,,
0,3,0,0,28.4,0,,,,,,,,,,,,
120,7.8,18.5,0,26.1,3766.23,,,,,,,,,,,,
61,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
0,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
0,4.3,0,0,30.6,0,,,,,,,,,,,,
0,5.4,4.8,0,21.2,549.504,,,,,,,,,,,,
0,5,2.8,0,26.7,373.8,,,,,,,,,,,,
0,3.6,0,0,28.7,0,,,,,,,,,,,,
96,5.7,40.6,0,20.2,4674.684,,,,,,,,,,,,
208,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
0,7.6,0,0,9,0,,,,,,,,,,,,
0,4,0,0,18.2,0,,,,,,,,,,,,
44,3,0.8,0,31.4,75.36,,,,,,,,,,,,
71,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
39,2.1,2,0,27.4,115.08,,,,,,,,,,,,
0,2.3,0,0,29.6,0,,,,,,,,,,,,
242,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,5.9,0,0,15.3,0,,,,,,,,,,,,
0,3.5,0,0,7.1,0,,,,,,,,,,,,
0,8.3,0,0,30.6,0,,,,,,,,,,,,
40,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
34,8.4,0,0,16,0,,,,,,,,,,,,
0,3,0,0,28.4,0,,,,,,,,,,,,
32,5.7,40.6,0,20.2,4674.684,,,,,,,,,,,,
0,7.6,0,0,-4.6,0,,,,,,,,,,,,
39,7.1,3,0,22.6,481.38,,,,,,,,,,,,
90,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
44,2.6,0,0,31.4,0,,,,,,,,,,,,
0,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
0,8.2,1.3,0,19.6,208.936,,,,,,,,,,,,
56,3.6,0,0,28.7,0,,,,,,,,,,,,
0,5.1,0,0,15.2,0,,,,,,,,,,,,
561,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
0,2.3,0,0,29.6,0,,,,,,,,,,,,
0,1.8,0,0,28.8,0,,,,,,,,,,,,
83,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,4.5,0,0,13.4,0,,,,,,,,,,,,
66,5.9,0,0,16.3,0,,,,,,,,,,,,
155,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
78,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
0,2.2,0,0,12.7,0,,,,,,,,,,,,
118,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
0,5.3,15.2,0,16.5,1329.24,,,,,,,,,,,,
0,4.4,0,0,30.5,0,,,,,,,,,,,,
0,2.9,0,0,17.7,0,,,,,,,,,,,,
0,6.3,0,0,19.4,0,,,,,,,,,,,,
38,2.9,0,0,30.1,0,,,,,,,,,,,,
36,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
0,5.9,0,0,16.3,0,,,,,,,,,,,,
0,2.4,0,0,15,0,,,,,,,,,,,,
0,7.6,0,0,-4.6,0,,,,,,,,,,,,
76,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
118,2.9,0,0,30.1,0,,,,,,,,,,,,
0,3.8,0,0,32.3,0,,,,,,,,,,,,
138,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
0,3.1,0,0,30.6,0,,,,,,,,,,,,
49,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
0,3.1,0,0,8.5,0,,,,,,,,,,,,
0,4.2,0,0,10,0,,,,,,,,,,,,
0,4,0,0,34,0,,,,,,,,,,,,
0,6.1,0.3,0,25.9,47.397,,,,,,,,,,,,
0,6,0,0,18,0,,,,,,,,,,,,
51,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
0,4.9,0,0,22.9,0,,,,,,,,,,,,
0,3,0,0,28.4,0,,,,,,,,,,,,
38,7.1,3,0,22.6,481.38,,,,,,,,,,,,
0,2.8,0,0,6.2,0,,,,,,,,,,,,
78,4.8,0,0,25,0,,,,,,,,,,,,
59,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
70,9.6,0,0,16.1,0,,,,,,,,,,,,
0,5.2,0,0,31.7,0,,,,,,,,,,,,
0,6.8,0,0,16.4,0,,,,,,,,,,,,
0,4.1,0,0,30.2,0,,,,,,,,,,,,
128,5.9,0,0,16.3,0,,,,,,,,,,,,
40,3,8.9,0,31.3,835.71,,,,,,,,,,,,
0,7.1,0,0,20.3,0,,,,,,,,,,,,
750,7.9,0,0,10.2,0,,,,,,,,,,,,
0,2.9,0,0,27.3,0,,,,,,,,,,,,
0,2.2,0,0,29.7,0,,,,,,,,,,,,
51,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
0,3.2,0,0,3.5,0,,,,,,,,,,,,
106,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
40,7.1,3,0,22.6,481.38,,,,,,,,,,,,
81,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,3.2,0,0,12.7,0,,,,,,,,,,,,
0,4.9,0,0,22.9,0,,,,,,,,,,,,
0,5,2.8,0,26.7,373.8,,,,,,,,,,,,
60,3,8.9,0,31.3,835.71,,,,,,,,,,,,
51,5.7,40.6,0,20.2,4674.684,,,,,,,,,,,,
161,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
81,7.1,3,0,22.6,481.38,,,,,,,,,,,,
33,5.3,9.7,0,28.7,1475.467,,,,,,,,,,,,
0,3.8,0,0,29.3,0,,,,,,,,,,,,
0,2.6,0,0,25,0,,,,,,,,,,,,
178,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,4.6,0,0,24.2,0,,,,,,,,,,,,
0,6.8,0,0,16.4,0,,,,,,,,,,,,
0,3,2,0,26.4,158.4,,,,,,,,,,,,
113,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
0,3,2,0,26.4,158.4,,,,,,,,,,,,
82,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
39,3,8.9,0,31.3,835.71,,,,,,,,,,,,
68,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
30,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,6,0,0,21.7,0,,,,,,,,,,,,
59,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
36,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
35,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
57,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
0,4.6,9.4,0,11.4,492.936,,,,,,,,,,,,
30,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
0,2.7,0,0,28.5,0,,,,,,,,,,,,
0,6,0,0,32.2,0,,,,,,,,,,,,
0,5.5,0,0,28.2,0,,,,,,,,,,,,
0,2.2,0,0,12.7,0,,,,,,,,,,,,
0,7.6,0,0,-4.6,0,,,,,,,,,,,,
45,3.7,3,0,25.4,281.94,,,,,,,,,,,,
37,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
42,6.9,20.6,0,20.1,2857.014,,,,,,,,,,,,
72,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
0,6.4,0,0,13.7,0,,,,,,,,,,,,
73,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
0,6,0,0,18,0,,,,,,,,,,,,
31,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
84,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
0,6.1,41.7,0,22.4,5697.888,,,,,,,,,,,,
0,3.5,0,0,23.8,0,,,,,,,,,,,,
43,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
86,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
0,2.4,0,0,15,0,,,,,,,,,,,,
0,4.5,0.5,0,17.6,39.6,,,,,,,,,,,,
137,2.7,30.7,0,18.1,1500.309,,,,,,,,,,,,
49,2.6,0,0,31.4,0,,,,,,,,,,,,
0,3.6,0,0,30.7,0,,,,,,,,,,,,
191,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
88,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
54,8,4.1,0,27.2,892.16,,,,,,,,,,,,
104,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
0,3.8,0,0,20.3,0,,,,,,,,,,,,
0,3.8,0,0,20.1,0,,,,,,,,,,,,
0,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
0,4,0,0,34,0,,,,,,,,,,,,
0,5,0,0,11.5,0,,,,,,,,,,,,
150,7.8,18.5,0,26.1,3766.23,,,,,,,,,,,,
0,3.7,3,0,25.4,281.94,,,,,,,,,,,,
0,4,0,0,1.9,0,,,,,,,,,,,,
66,5.9,0,0,16.3,0,,,,,,,,,,,,
30,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
41,5.7,40.6,0,20.2,4674.684,,,,,,,,,,,,
0,3.8,0,0,9.4,0,,,,,,,,,,,,
0,5.5,0,0,28.2,0,,,,,,,,,,,,
0,3.1,0,0,8.5,0,,,,,,,,,,,,
95,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,4.2,0,0,7.6,0,,,,,,,,,,,,
96,5.9,0,0,16.3,0,,,,,,,,,,,,
0,3,0,0,29.2,0,,,,,,,,,,,,
93,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
159,5.9,0,0,16.3,0,,,,,,,,,,,,
48,5.3,9.7,0,28.7,1475.467,,,,,,,,,,,,
77,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
0,8.4,0,0,16,0,,,,,,,,,,,,
0,4.9,0,0,22.9,0,,,,,,,,,,,,
0,2.9,0,0,8.9,0,,,,,,,,,,,,
0,2.3,0,0,22.4,0,,,,,,,,,,,,
74,2.6,0,0,31.4,0,,,,,,,,,,,,
44,3,8.9,0,31.3,835.71,,,,,,,,,,,,
35,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
0,2.1,0,0,27.2,0,,,,,,,,,,,,
0,4.9,0,0,27.4,0,,,,,,,,,,,,
83,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
0,3.2,0,0,17.9,0,,,,,,,,,,,,
0,2.5,0,0,6.7,0,,,,,,,,,,,,
0,1.6,0,0,20.7,0,,,,,,,,,,,,
38,3,0.8,0,31.4,75.36,,,,,,,,,,,,
0,2.2,1.3,0,8.2,23.452,,,,,,,,,,,,
0,5.9,0,0,31.3,0,,,,,,,,,,,,
1047,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
225,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
0,6.7,0,0,24.9,0,,,,,,,,,,,,
41,3,8.9,0,31.3,835.71,,,,,,,,,,,,
69,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
47,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
50,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
38,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
41,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,3.8,0,0,22.2,0,,,,,,,,,,,,
0,4.3,0,0,21.8,0,,,,,,,,,,,,
101,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
0,3.2,0,0,12.7,0,,,,,,,,,,,,
0,7.1,3,0,22.6,481.38,,,,,,,,,,,,
0,4.9,0,0,22.9,0,,,,,,,,,,,,
109,2.9,0,0,30.1,0,,,,,,,,,,,,
0,6.1,41.7,0,22.4,5697.888,,,,,,,,,,,,
54,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,3.4,3,0,28,285.6,,,,,,,,,,,,
0,5.9,0,0,29.3,0,,,,,,,,,,,,
300,2.6,0,0,31.4,0,,,,,,,,,,,,
67,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
31,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,4.5,0.5,0,17.6,39.6,,,,,,,,,,,,
0,2,0,0,8.3,0,,,,,,,,,,,,
0,2.5,0,0,29.2,0,,,,,,,,,,,,
67,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
51,8,4.1,0,27.2,892.16,,,,,,,,,,,,
0,1.8,0,0,28.8,0,,,,,,,,,,,,
0,4.6,0,0,31.9,0,,,,,,,,,,,,
0,5.3,0,0,28.4,0,,,,,,,,,,,,
70,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,5.2,0,0,31.7,0,,,,,,,,,,,,
0,5.9,0,0,27.8,0,,,,,,,,,,,,
43,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
187,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
123,4.8,0,0,25,0,,,,,,,,,,,,
54,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
0,1.9,0,0,24.4,0,,,,,,,,,,,,
0,6.5,0,0,11.7,0,,,,,,,,,,,,
0,7.1,3,0,22.6,481.38,,,,,,,,,,,,
0,5.1,0,0,8.2,0,,,,,,,,,,,,
0,3.6,1,0,17.3,62.28,,,,,,,,,,,,
0,5.9,0,0,29.3,0,,,,,,,,,,,,
320,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
66,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
159,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
66,3.4,3,0,28,285.6,,,,,,,,,,,,
35,6.9,20.6,0,20.1,2857.014,,,,,,,,,,,,
78,5.9,0,0,16.3,0,,,,,,,,,,,,
48,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
0,6.7,0,0,24.9,0,,,,,,,,,,,,
46,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
175,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
201,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
103,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
83,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
74,3.2,0,0,18.2,0,,,,,,,,,,,,
0,4,0,0,18.2,0,,,,,,,,,,,,
0,4.3,0,0,15.9,0,,,,,,,,,,,,
78,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
61,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
50,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
103,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
76,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
0,3,3.6,0,18.3,197.64,,,,,,,,,,,,
36,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
120,5.7,40.6,0,20.2,4674.684,,,,,,,,,,,,
0,4.2,0,0,29,0,,,,,,,,,,,,
97,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
125,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
58,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
0,2.2,0,0,12.7,0,,,,,,,,,,,,
0,5.9,0,0,15.3,0,,,,,,,,,,,,
35,3,8.9,0,31.3,835.71,,,,,,,,,,,,
166,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
0,4.9,2,0,16.9,165.62,,,,,,,,,,,,
58,5.7,40.6,0,20.2,4674.684,,,,,,,,,,,,
0,5,14.5,0,16.4,1189,,,,,,,,,,,,
43,6.9,20.6,0,20.1,2857.014,,,,,,,,,,,,
0,5.6,0,0,30.1,0,,,,,,,,,,,,
44,5.7,40.6,0,20.2,4674.684,,,,,,,,,,,,
41,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,4,1.3,0,25.7,133.64,,,,,,,,,,,,
154,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
0,6,0,0,31.1,0,,,,,,,,,,,,
33,6.9,20.6,0,20.1,2857.014,,,,,,,,,,,,
0,2.9,0,0,21.4,0,,,,,,,,,,,,
0,1.9,0,0,24.4,0,,,,,,,,,,,,
59,2.9,0,0,30.1,0,,,,,,,,,,,,
0,8.3,0,0,9.9,0,,,,,,,,,,,,
30,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
36,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
0,8.3,0,0,30.6,0,,,,,,,,,,,,
111,3,0.8,0,31.4,75.36,,,,,,,,,,,,
52,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
113,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
35,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
0,5.6,0.3,0,7.8,13.104,,,,,,,,,,,,
57,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
49,6.9,20.6,0,20.1,2857.014,,,,,,,,,,,,
0,4.6,0,0,32.9,0,,,,,,,,,,,,
59,10.3,10.7,0,21.8,2402.578,,,,,,,,,,,,
0,2.7,0,0,15.1,0,,,,,,,,,,,,
49,5.7,40.6,0,20.2,4674.684,,,,,,,,,,,,
33,2.1,2,0,27.4,115.08,,,,,,,,,,,,
0,3.9,2,0,25.9,202.02,,,,,,,,,,,,
0,4.5,0,0,6.6,0,,,,,,,,,,,,
64,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
145,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
0,3.7,0,0,4.3,0,,,,,,,,,,,,
145,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
50,5.9,0,0,16.3,0,,,,,,,,,,,,
0,10.7,0,0,15.5,0,,,,,,,,,,,,
0,4.8,2,0,15.6,149.76,,,,,,,,,,,,
0,4.1,0,0,16.9,0,,,,,,,,,,,,
36,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
0,3.2,0,0,21.1,0,,,,,,,,,,,,
0,5.9,0,0,16.3,0,,,,,,,,,,,,
0,2.9,0,0,8.9,0,,,,,,,,,,,,
60,8,4.1,0,27.2,892.16,,,,,,,,,,,,
0,3.7,0,0,8.7,0,,,,,,,,,,,,
0,2.6,0,0,16.3,0,,,,,,,,,,,,
37,6.9,20.6,0,20.1,2857.014,,,,,,,,,,,,
0,4.2,0,0,29,0,,,,,,,,,,,,
39,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,7,0,0,19.1,0,,,,,,,,,,,,
0,6.2,0,0,30.1,0,,,,,,,,,,,,
0,6.5,0,0,26.6,0,,,,,,,,,,,,
49,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
92,2.6,0,0,31.4,0,,,,,,,,,,,,
30,2.1,2,0,27.4,115.08,,,,,,,,,,,,
0,2.9,0,0,27.3,0,,,,,,,,,,,,
35,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
48,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,2.9,0,0,30.3,0,,,,,,,,,,,,
0,4.2,0,0,7.6,0,,,,,,,,,,,,
0,7.1,3,0,22.6,481.38,,,,,,,,,,,,
0,6.1,41.7,0,22.4,5697.888,,,,,,,,,,,,
60,6.6,0,0,19.4,0,,,,,,,,,,,,
0,2.6,0,0,31.4,0,,,,,,,,,,,,
209,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
0,6.7,0,0,24.9,0,,,,,,,,,,,,
118,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
34,2.1,2,0,27.4,115.08,,,,,,,,,,,,
0,5.5,0,0,28.2,0,,,,,,,,,,,,
35,2.9,0,0,30.1,0,,,,,,,,,,,,
30,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
115,7.8,18.5,0,26.1,3766.23,,,,,,,,,,,,
0,3.2,0,0,21.1,0,,,,,,,,,,,,
35,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
0,4.8,2,0,15.6,149.76,,,,,,,,,,,,
0,5.2,0,0,19.4,0,,,,,,,,,,,,
0,5.6,0,0,9.3,0,,,,,,,,,,,,
141,3,8.9,0,31.3,835.71,,,,,,,,,,,,
75,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
111,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
45,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
110,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
75,3.5,53.3,0,25.3,4719.715,,,,,,,,,,,,
0,3.9,0,0,13.9,0,,,,,,,,,,,,
60,3,8.9,0,31.3,835.71,,,,,,,,,,,,
46,2.1,2,0,27.4,115.08,,,,,,,,,,,,
43,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
0,5.7,0,0,15.7,0,,,,,,,,,,,,
49,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
71,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
33,2.9,10.2,0,22.2,656.676,,,,,,,,,,,,
57,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
49,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
32,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
0,3,0,0,28.4,0,,,,,,,,,,,,
79,3.4,3,0,28,285.6,,,,,,,,,,,,
30,5.3,9.7,0,28.7,1475.467,,,,,,,,,,,,
0,4.5,0.5,0,17.6,39.6,,,,,,,,,,,,
0,4.6,0,0,10.2,0,,,,,,,,,,,,
30,2.6,0,0,31.4,0,,,,,,,,,,,,
0,3.5,0,0,23.8,0,,,,,,,,,,,,
0,3.3,0,0,4.2,0,,,,,,,,,,,,
0,3.4,0,0,17.1,0,,,,,,,,,,,,
121,7.8,18.5,0,26.1,3766.23,,,,,,,,,,,,
96,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
125,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
0,6,0,0,31.1,0,,,,,,,,,,,,
82,3,8.9,0,31.3,835.71,,,,,,,,,,,,
0,4.8,0,0,16.4,0,,,,,,,,,,,,
135,7.8,18.5,0,26.1,3766.23,,,,,,,,,,,,
0,4,0,0,1.9,0,,,,,,,,,,,,
55,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
80,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
137,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
81,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
0,1.8,0,0,28.8,0,,,,,,,,,,,,
76,6.5,81.3,0,28.3,14955.135,,,,,,,,,,,,
76,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
34,4.2,10.9,0,29.7,1359.666,,,,,,,,,,,,
0,4.3,0,0,30.6,0,,,,,,,,,,,,
0,4.9,0,0,12.9,0,,,,,,,,,,,,
32,3.4,3,0,28,285.6,,,,,,,,,,,,
45,2.4,0,0,15,0,,,,,,,,,,,,
31,8,4.1,0,27.2,892.16,,,,,,,,,,,,
40,3.6,0,0,28.7,0,,,,,,,,,,,,
128,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
84,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
0,2.5,0,0,6.7,0,,,,,,,,,,,,
0,3.3,0,0,21.1,0,,,,,,,,,,,,
62,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
0,3.9,0,0,27.1,0,,,,,,,,,,,,
0,9.2,0,0,30.9,0,,,,,,,,,,,,
0,6.1,41.7,0,22.4,5697.888,,,,,,,,,,,,
60,3.8,20.1,0,20.2,1542.876,,,,,,,,,,,,
169,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
82,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
63,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
0,3.6,0,0,30.7,0,,,,,,,,,,,,
0,2.9,0,0,11.1,0,,,,,,,,,,,,
0,2.6,1.5,0,19.1,74.49,,,,,,,,,,,,
0,3.2,0.3,0,12.1,11.616,,,,,,,,,,,,
84,5.1,21.3,0,28.6,3106.818,,,,,,,,,,,,
0,4.2,0,0,31.1,0,,,,,,,,,,,,
53,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
164,3.9,2,0,25.9,202.02,,,,,,,,,,,,
0,4.4,0.3,0,10,13.2,,,,,,,,,,,,
0,2.9,0,0,30.3,0,,,,,,,,,,,,
45,7.6,4.8,0,8.4,306.432,,,,,,,,,,,,
141,4.7,20.8,0,33.7,3294.512,,,,,,,,,,,,
86,4.2,29.5,0,25.4,3147.06,,,,,,,,,,,,
205,3,46.2,0,23.4,3243.24,,,,,,,,,,,,
128,3.6,10.2,0,26.3,965.736,,,,,,,,,,,,
140,8,4.1,0,27.2,892.16,,,,,,,,,,,,
63,2.9,3.6,0,25.7,268.308,,,,,,,,,,,,
36,7.1,3,0,22.6,481.38,,,,,,,,,,,,
0,7.9,0,0,27.1,0,,,,,,,,,,,,
40,3.4,3,0,28,285.6,,,,,,,,,,,,
0,6.2,23.4,0,22.2,3220.776,,,,,,,,,,,,
0,5,0,0,29.2,0,,,,,,,,,,,,
96,4.6,1.8,0,25.3,209.484,,,,,,,,,,,,
0,7.2,3.8,0,26.5,725.04,,,,,,,,,,,,
60,3,8.9,0,31.3,835.71,,,,,,,,,,,,
233,8,4.1,0,27.2,892.16,,,,,,,,,,,,
0,5.1,0.8,0,29.8,121.584,,,,,,,,,,,,
35,4.7,24.6,0,18.5,2138.97,,,,,,,,,,,,
99,2.5,29.2,0,24.4,1781.2,,,,,,,,,,,,
0,7.2,0,0,21.7,0,,,,,,,,,,,,
0,7.6,0,0,12.6,0,,,,,,,,,,,,
